"","municipio.x","semana_epidemio","casos","confirmados","incidencia","obitos","letalidade","municipio.y","pop","mun"
"260","AGRESTINA",78,7,1,1e-05,0,0,"AGRESTINA","25065","Agrestina"
"261","AGRESTINA",79,1,0,0,0,0,"AGRESTINA","25065","Agrestina"
"262","AGUA PRETA",11,2,0,0,0,0,"AGUA PRETA","37082","Água Preta"
"263","AGUA PRETA",14,1,0,0,1,1e-05,"AGUA PRETA","37082","Água Preta"
"264","AGUA PRETA",17,17,11,0.00011,3,3e-05,"AGUA PRETA","37082","Água Preta"
"265","AGUA PRETA",18,36,21,0.00021,2,2e-05,"AGUA PRETA","37082","Água Preta"
"266","AGUA PRETA",19,78,52,0.00052,1,1e-05,"AGUA PRETA","37082","Água Preta"
"267","AGUA PRETA",20,87,60,6e-04,0,0,"AGUA PRETA","37082","Água Preta"
"268","AGUA PRETA",21,159,123,0.00123,4,4e-05,"AGUA PRETA","37082","Água Preta"
"269","AGUA PRETA",22,134,98,0.00098,1,1e-05,"AGUA PRETA","37082","Água Preta"
"270","AGUA PRETA",23,163,120,0.0012,0,0,"AGUA PRETA","37082","Água Preta"
"271","AGUA PRETA",24,104,79,0.00079,0,0,"AGUA PRETA","37082","Água Preta"
"272","AGUA PRETA",25,136,106,0.00106,1,1e-05,"AGUA PRETA","37082","Água Preta"
"273","AGUA PRETA",26,106,69,0.00069,1,1e-05,"AGUA PRETA","37082","Água Preta"
"274","AGUA PRETA",27,90,53,0.00053,2,2e-05,"AGUA PRETA","37082","Água Preta"
"275","AGUA PRETA",28,84,43,0.00043,0,0,"AGUA PRETA","37082","Água Preta"
"276","AGUA PRETA",29,76,38,0.00038,1,1e-05,"AGUA PRETA","37082","Água Preta"
"277","AGUA PRETA",30,61,32,0.00032,2,2e-05,"AGUA PRETA","37082","Água Preta"
"278","AGUA PRETA",31,52,26,0.00026,0,0,"AGUA PRETA","37082","Água Preta"
"279","AGUA PRETA",32,65,40,4e-04,0,0,"AGUA PRETA","37082","Água Preta"
"280","AGUA PRETA",33,45,16,0.00016,0,0,"AGUA PRETA","37082","Água Preta"
"281","AGUA PRETA",34,53,19,0.00019,0,0,"AGUA PRETA","37082","Água Preta"
"282","AGUA PRETA",35,46,9,9e-05,1,1e-05,"AGUA PRETA","37082","Água Preta"
"283","AGUA PRETA",36,23,5,5e-05,0,0,"AGUA PRETA","37082","Água Preta"
"284","AGUA PRETA",37,22,7,7e-05,0,0,"AGUA PRETA","37082","Água Preta"
"285","AGUA PRETA",38,20,7,7e-05,0,0,"AGUA PRETA","37082","Água Preta"
"286","AGUA PRETA",39,18,0,0,0,0,"AGUA PRETA","37082","Água Preta"
"287","AGUA PRETA",40,7,1,1e-05,0,0,"AGUA PRETA","37082","Água Preta"
"288","AGUA PRETA",41,11,3,3e-05,0,0,"AGUA PRETA","37082","Água Preta"
"289","AGUA PRETA",42,17,0,0,0,0,"AGUA PRETA","37082","Água Preta"
"290","AGUA PRETA",43,6,0,0,1,1e-05,"AGUA PRETA","37082","Água Preta"
"291","AGUA PRETA",44,28,2,2e-05,1,1e-05,"AGUA PRETA","37082","Água Preta"
"292","AGUA PRETA",45,25,9,9e-05,0,0,"AGUA PRETA","37082","Água Preta"
"293","AGUA PRETA",46,13,1,1e-05,0,0,"AGUA PRETA","37082","Água Preta"
"294","AGUA PRETA",47,22,12,0.00012,0,0,"AGUA PRETA","37082","Água Preta"
"295","AGUA PRETA",48,18,7,7e-05,0,0,"AGUA PRETA","37082","Água Preta"
"296","AGUA PRETA",49,53,21,0.00021,0,0,"AGUA PRETA","37082","Água Preta"
"297","AGUA PRETA",50,14,7,7e-05,0,0,"AGUA PRETA","37082","Água Preta"
"298","AGUA PRETA",51,12,1,1e-05,0,0,"AGUA PRETA","37082","Água Preta"
"299","AGUA PRETA",52,6,0,0,0,0,"AGUA PRETA","37082","Água Preta"
"300","AGUA PRETA",53,2,0,0,0,0,"AGUA PRETA","37082","Água Preta"
"301","AGUA PRETA",54,6,0,0,1,1e-05,"AGUA PRETA","37082","Água Preta"
"302","AGUA PRETA",55,10,1,1e-05,0,0,"AGUA PRETA","37082","Água Preta"
"303","AGUA PRETA",56,14,6,6e-05,0,0,"AGUA PRETA","37082","Água Preta"
"304","AGUA PRETA",57,14,9,9e-05,0,0,"AGUA PRETA","37082","Água Preta"
"305","AGUA PRETA",58,19,5,5e-05,0,0,"AGUA PRETA","37082","Água Preta"
"306","AGUA PRETA",59,15,2,2e-05,1,1e-05,"AGUA PRETA","37082","Água Preta"
"307","AGUA PRETA",60,23,6,6e-05,0,0,"AGUA PRETA","37082","Água Preta"
"308","AGUA PRETA",61,39,11,0.00011,0,0,"AGUA PRETA","37082","Água Preta"
"309","AGUA PRETA",62,42,15,0.00015,0,0,"AGUA PRETA","37082","Água Preta"
"310","AGUA PRETA",63,57,20,2e-04,0,0,"AGUA PRETA","37082","Água Preta"
"311","AGUA PRETA",64,55,25,0.00025,0,0,"AGUA PRETA","37082","Água Preta"
"312","AGUA PRETA",65,110,33,0.00033,0,0,"AGUA PRETA","37082","Água Preta"
"313","AGUA PRETA",66,52,17,0.00017,1,1e-05,"AGUA PRETA","37082","Água Preta"
"314","AGUA PRETA",67,56,15,0.00015,0,0,"AGUA PRETA","37082","Água Preta"
"315","AGUA PRETA",68,40,18,0.00018,1,1e-05,"AGUA PRETA","37082","Água Preta"
"316","AGUA PRETA",69,35,13,0.00013,0,0,"AGUA PRETA","37082","Água Preta"
"317","AGUA PRETA",70,93,34,0.00034,2,2e-05,"AGUA PRETA","37082","Água Preta"
"318","AGUA PRETA",71,70,26,0.00026,0,0,"AGUA PRETA","37082","Água Preta"
"319","AGUA PRETA",72,70,26,0.00026,0,0,"AGUA PRETA","37082","Água Preta"
"320","AGUA PRETA",73,63,24,0.00024,0,0,"AGUA PRETA","37082","Água Preta"
"321","AGUA PRETA",74,49,22,0.00022,0,0,"AGUA PRETA","37082","Água Preta"
"322","AGUA PRETA",75,30,15,0.00015,0,0,"AGUA PRETA","37082","Água Preta"
"323","AGUA PRETA",76,40,12,0.00012,0,0,"AGUA PRETA","37082","Água Preta"
"324","AGUA PRETA",77,24,11,0.00011,0,0,"AGUA PRETA","37082","Água Preta"
"325","AGUA PRETA",78,28,15,0.00015,1,1e-05,"AGUA PRETA","37082","Água Preta"
"326","AGUA PRETA",79,42,19,0.00019,0,0,"AGUA PRETA","37082","Água Preta"
"327","AGUAS BELAS",12,2,0,0,0,0,"AGUAS BELAS","43686","Águas Belas"
"328","AGUAS BELAS",13,4,0,0,1,1e-05,"AGUAS BELAS","43686","Águas Belas"
"329","AGUAS BELAS",16,5,2,2e-05,0,0,"AGUAS BELAS","43686","Águas Belas"
"330","AGUAS BELAS",17,6,5,5e-05,0,0,"AGUAS BELAS","43686","Águas Belas"
"331","AGUAS BELAS",18,11,8,8e-05,2,2e-05,"AGUAS BELAS","43686","Águas Belas"
"332","AGUAS BELAS",19,36,27,0.00027,0,0,"AGUAS BELAS","43686","Águas Belas"
"333","AGUAS BELAS",20,103,80,8e-04,2,2e-05,"AGUAS BELAS","43686","Águas Belas"
"334","AGUAS BELAS",21,85,44,0.00044,1,1e-05,"AGUAS BELAS","43686","Águas Belas"
"335","AGUAS BELAS",22,61,46,0.00046,2,2e-05,"AGUAS BELAS","43686","Águas Belas"
"336","AGUAS BELAS",23,76,41,0.00041,1,1e-05,"AGUAS BELAS","43686","Águas Belas"
"337","AGUAS BELAS",24,62,42,0.00042,0,0,"AGUAS BELAS","43686","Águas Belas"
"338","AGUAS BELAS",25,59,33,0.00033,1,1e-05,"AGUAS BELAS","43686","Águas Belas"
"339","AGUAS BELAS",26,135,68,0.00068,0,0,"AGUAS BELAS","43686","Águas Belas"
"340","AGUAS BELAS",27,167,55,0.00055,0,0,"AGUAS BELAS","43686","Águas Belas"
"341","AGUAS BELAS",28,100,54,0.00054,0,0,"AGUAS BELAS","43686","Águas Belas"
"342","AGUAS BELAS",29,98,41,0.00041,0,0,"AGUAS BELAS","43686","Águas Belas"
"343","AGUAS BELAS",30,86,47,0.00047,2,2e-05,"AGUAS BELAS","43686","Águas Belas"
"344","AGUAS BELAS",31,84,28,0.00028,0,0,"AGUAS BELAS","43686","Águas Belas"
"345","AGUAS BELAS",32,57,12,0.00012,0,0,"AGUAS BELAS","43686","Águas Belas"
"346","AGUAS BELAS",33,74,20,2e-04,0,0,"AGUAS BELAS","43686","Águas Belas"
"347","AGUAS BELAS",34,53,15,0.00015,0,0,"AGUAS BELAS","43686","Águas Belas"
"348","AGUAS BELAS",35,35,14,0.00014,0,0,"AGUAS BELAS","43686","Águas Belas"
"349","AGUAS BELAS",36,51,21,0.00021,0,0,"AGUAS BELAS","43686","Águas Belas"
"350","AGUAS BELAS",37,34,16,0.00016,0,0,"AGUAS BELAS","43686","Águas Belas"
"351","AGUAS BELAS",38,50,23,0.00023,0,0,"AGUAS BELAS","43686","Águas Belas"
"352","AGUAS BELAS",39,78,44,0.00044,1,1e-05,"AGUAS BELAS","43686","Águas Belas"
"353","AGUAS BELAS",40,34,7,7e-05,1,1e-05,"AGUAS BELAS","43686","Águas Belas"
"354","AGUAS BELAS",41,27,11,0.00011,0,0,"AGUAS BELAS","43686","Águas Belas"
"355","AGUAS BELAS",42,48,6,6e-05,0,0,"AGUAS BELAS","43686","Águas Belas"
"356","AGUAS BELAS",43,37,9,9e-05,0,0,"AGUAS BELAS","43686","Águas Belas"
"357","AGUAS BELAS",44,29,7,7e-05,0,0,"AGUAS BELAS","43686","Águas Belas"
"358","AGUAS BELAS",45,20,4,4e-05,0,0,"AGUAS BELAS","43686","Águas Belas"
"359","AGUAS BELAS",46,71,12,0.00012,0,0,"AGUAS BELAS","43686","Águas Belas"
"360","AGUAS BELAS",47,77,38,0.00038,0,0,"AGUAS BELAS","43686","Águas Belas"
"361","AGUAS BELAS",48,63,37,0.00037,0,0,"AGUAS BELAS","43686","Águas Belas"
"362","AGUAS BELAS",49,64,27,0.00027,0,0,"AGUAS BELAS","43686","Águas Belas"
"363","AGUAS BELAS",50,55,15,0.00015,0,0,"AGUAS BELAS","43686","Águas Belas"
"364","AGUAS BELAS",51,72,23,0.00023,0,0,"AGUAS BELAS","43686","Águas Belas"
"365","AGUAS BELAS",52,41,16,0.00016,0,0,"AGUAS BELAS","43686","Águas Belas"
"366","AGUAS BELAS",53,45,19,0.00019,1,1e-05,"AGUAS BELAS","43686","Águas Belas"
"367","AGUAS BELAS",54,74,25,0.00025,0,0,"AGUAS BELAS","43686","Águas Belas"
"368","AGUAS BELAS",55,82,28,0.00028,0,0,"AGUAS BELAS","43686","Águas Belas"
"369","AGUAS BELAS",56,86,32,0.00032,0,0,"AGUAS BELAS","43686","Águas Belas"
"370","AGUAS BELAS",57,67,22,0.00022,0,0,"AGUAS BELAS","43686","Águas Belas"
"371","AGUAS BELAS",58,44,19,0.00019,0,0,"AGUAS BELAS","43686","Águas Belas"
"372","AGUAS BELAS",59,93,18,0.00018,0,0,"AGUAS BELAS","43686","Águas Belas"
"373","AGUAS BELAS",60,85,16,0.00016,0,0,"AGUAS BELAS","43686","Águas Belas"
"374","AGUAS BELAS",61,109,23,0.00023,0,0,"AGUAS BELAS","43686","Águas Belas"
"375","AGUAS BELAS",62,56,8,8e-05,0,0,"AGUAS BELAS","43686","Águas Belas"
"376","AGUAS BELAS",63,93,23,0.00023,0,0,"AGUAS BELAS","43686","Águas Belas"
"377","AGUAS BELAS",64,70,16,0.00016,0,0,"AGUAS BELAS","43686","Águas Belas"
"378","AGUAS BELAS",65,70,18,0.00018,0,0,"AGUAS BELAS","43686","Águas Belas"
"379","AGUAS BELAS",66,56,12,0.00012,0,0,"AGUAS BELAS","43686","Águas Belas"
"380","AGUAS BELAS",67,62,14,0.00014,0,0,"AGUAS BELAS","43686","Águas Belas"
"381","AGUAS BELAS",68,29,8,8e-05,0,0,"AGUAS BELAS","43686","Águas Belas"
"382","AGUAS BELAS",69,73,27,0.00027,0,0,"AGUAS BELAS","43686","Águas Belas"
"383","AGUAS BELAS",70,58,22,0.00022,0,0,"AGUAS BELAS","43686","Águas Belas"
"384","AGUAS BELAS",71,99,38,0.00038,0,0,"AGUAS BELAS","43686","Águas Belas"
"385","AGUAS BELAS",72,170,53,0.00053,0,0,"AGUAS BELAS","43686","Águas Belas"
"386","AGUAS BELAS",73,115,37,0.00037,0,0,"AGUAS BELAS","43686","Águas Belas"
"387","AGUAS BELAS",74,180,52,0.00052,2,2e-05,"AGUAS BELAS","43686","Águas Belas"
"388","AGUAS BELAS",75,134,42,0.00042,1,1e-05,"AGUAS BELAS","43686","Águas Belas"
"389","AGUAS BELAS",76,160,55,0.00055,0,0,"AGUAS BELAS","43686","Águas Belas"
"390","AGUAS BELAS",77,180,79,0.00079,0,0,"AGUAS BELAS","43686","Águas Belas"
"391","AGUAS BELAS",78,98,22,0.00022,1,1e-05,"AGUAS BELAS","43686","Águas Belas"
"392","AGUAS BELAS",79,31,1,1e-05,0,0,"AGUAS BELAS","43686","Águas Belas"
"393","ALAGOINHA",12,2,0,0,0,0,"ALAGOINHA","14718","Alagoinha"
"394","ALAGOINHA",15,2,1,1e-05,0,0,"ALAGOINHA","14718","Alagoinha"
"395","ALAGOINHA",16,5,0,0,0,0,"ALAGOINHA","14718","Alagoinha"
"396","ALAGOINHA",17,4,1,1e-05,0,0,"ALAGOINHA","14718","Alagoinha"
"397","ALAGOINHA",18,4,1,1e-05,0,0,"ALAGOINHA","14718","Alagoinha"
"398","ALAGOINHA",19,3,0,0,0,0,"ALAGOINHA","14718","Alagoinha"
"399","ALAGOINHA",20,9,5,5e-05,0,0,"ALAGOINHA","14718","Alagoinha"
"400","ALAGOINHA",21,25,12,0.00012,2,2e-05,"ALAGOINHA","14718","Alagoinha"
"401","ALAGOINHA",22,13,7,7e-05,0,0,"ALAGOINHA","14718","Alagoinha"
"402","ALAGOINHA",23,9,3,3e-05,1,1e-05,"ALAGOINHA","14718","Alagoinha"
"403","ALAGOINHA",24,13,5,5e-05,0,0,"ALAGOINHA","14718","Alagoinha"
"404","ALAGOINHA",25,35,17,0.00017,0,0,"ALAGOINHA","14718","Alagoinha"
"405","ALAGOINHA",26,58,19,0.00019,1,1e-05,"ALAGOINHA","14718","Alagoinha"
"406","ALAGOINHA",27,60,27,0.00027,0,0,"ALAGOINHA","14718","Alagoinha"
"407","ALAGOINHA",28,50,12,0.00012,1,1e-05,"ALAGOINHA","14718","Alagoinha"
"408","ALAGOINHA",29,69,21,0.00021,0,0,"ALAGOINHA","14718","Alagoinha"
"409","ALAGOINHA",30,43,4,4e-05,0,0,"ALAGOINHA","14718","Alagoinha"
"410","ALAGOINHA",31,39,11,0.00011,1,1e-05,"ALAGOINHA","14718","Alagoinha"
"411","ALAGOINHA",32,49,7,7e-05,1,1e-05,"ALAGOINHA","14718","Alagoinha"
"412","ALAGOINHA",33,89,13,0.00013,1,1e-05,"ALAGOINHA","14718","Alagoinha"
"413","ALAGOINHA",34,46,13,0.00013,0,0,"ALAGOINHA","14718","Alagoinha"
"414","ALAGOINHA",35,62,3,3e-05,0,0,"ALAGOINHA","14718","Alagoinha"
"415","ALAGOINHA",36,28,6,6e-05,1,1e-05,"ALAGOINHA","14718","Alagoinha"
"416","ALAGOINHA",37,22,4,4e-05,0,0,"ALAGOINHA","14718","Alagoinha"
"417","ALAGOINHA",38,23,3,3e-05,1,1e-05,"ALAGOINHA","14718","Alagoinha"
"418","ALAGOINHA",39,25,10,1e-04,0,0,"ALAGOINHA","14718","Alagoinha"
"419","ALAGOINHA",40,21,5,5e-05,0,0,"ALAGOINHA","14718","Alagoinha"
"420","ALAGOINHA",41,17,3,3e-05,0,0,"ALAGOINHA","14718","Alagoinha"
"421","ALAGOINHA",42,13,1,1e-05,0,0,"ALAGOINHA","14718","Alagoinha"
"422","ALAGOINHA",43,39,1,1e-05,0,0,"ALAGOINHA","14718","Alagoinha"
"423","ALAGOINHA",44,16,2,2e-05,0,0,"ALAGOINHA","14718","Alagoinha"
"424","ALAGOINHA",45,42,6,6e-05,0,0,"ALAGOINHA","14718","Alagoinha"
"425","ALAGOINHA",46,20,3,3e-05,0,0,"ALAGOINHA","14718","Alagoinha"
"426","ALAGOINHA",47,35,6,6e-05,0,0,"ALAGOINHA","14718","Alagoinha"
"427","ALAGOINHA",48,37,17,0.00017,1,1e-05,"ALAGOINHA","14718","Alagoinha"
"428","ALAGOINHA",49,51,25,0.00025,1,1e-05,"ALAGOINHA","14718","Alagoinha"
"429","ALAGOINHA",50,52,13,0.00013,0,0,"ALAGOINHA","14718","Alagoinha"
"430","ALAGOINHA",51,74,23,0.00023,1,1e-05,"ALAGOINHA","14718","Alagoinha"
"431","ALAGOINHA",52,42,9,9e-05,0,0,"ALAGOINHA","14718","Alagoinha"
"432","ALAGOINHA",53,47,19,0.00019,0,0,"ALAGOINHA","14718","Alagoinha"
"433","ALAGOINHA",54,57,18,0.00018,0,0,"ALAGOINHA","14718","Alagoinha"
"434","ALAGOINHA",55,69,16,0.00016,0,0,"ALAGOINHA","14718","Alagoinha"
"435","ALAGOINHA",56,58,31,0.00031,0,0,"ALAGOINHA","14718","Alagoinha"
"436","ALAGOINHA",57,55,14,0.00014,0,0,"ALAGOINHA","14718","Alagoinha"
"437","ALAGOINHA",58,32,8,8e-05,0,0,"ALAGOINHA","14718","Alagoinha"
"438","ALAGOINHA",59,15,2,2e-05,0,0,"ALAGOINHA","14718","Alagoinha"
"439","ALAGOINHA",60,40,10,1e-04,1,1e-05,"ALAGOINHA","14718","Alagoinha"
"440","ALAGOINHA",61,43,3,3e-05,0,0,"ALAGOINHA","14718","Alagoinha"
"441","ALAGOINHA",62,37,7,7e-05,0,0,"ALAGOINHA","14718","Alagoinha"
"442","ALAGOINHA",63,30,3,3e-05,0,0,"ALAGOINHA","14718","Alagoinha"
"443","ALAGOINHA",64,37,9,9e-05,0,0,"ALAGOINHA","14718","Alagoinha"
"444","ALAGOINHA",65,34,8,8e-05,0,0,"ALAGOINHA","14718","Alagoinha"
"445","ALAGOINHA",66,46,14,0.00014,0,0,"ALAGOINHA","14718","Alagoinha"
"446","ALAGOINHA",67,63,27,0.00027,0,0,"ALAGOINHA","14718","Alagoinha"
"447","ALAGOINHA",68,52,24,0.00024,0,0,"ALAGOINHA","14718","Alagoinha"
"448","ALAGOINHA",69,65,27,0.00027,0,0,"ALAGOINHA","14718","Alagoinha"
"449","ALAGOINHA",70,131,57,0.00057,0,0,"ALAGOINHA","14718","Alagoinha"
"450","ALAGOINHA",71,202,120,0.0012,0,0,"ALAGOINHA","14718","Alagoinha"
"451","ALAGOINHA",72,242,115,0.00115,2,2e-05,"ALAGOINHA","14718","Alagoinha"
"452","ALAGOINHA",73,238,123,0.00123,0,0,"ALAGOINHA","14718","Alagoinha"
"453","ALAGOINHA",74,217,146,0.00146,0,0,"ALAGOINHA","14718","Alagoinha"
"454","ALAGOINHA",75,100,62,0.00062,2,2e-05,"ALAGOINHA","14718","Alagoinha"
"455","ALAGOINHA",76,101,38,0.00038,0,0,"ALAGOINHA","14718","Alagoinha"
"456","ALAGOINHA",77,57,28,0.00028,0,0,"ALAGOINHA","14718","Alagoinha"
"457","ALAGOINHA",78,24,13,0.00013,0,0,"ALAGOINHA","14718","Alagoinha"
"458","ALAGOINHA",79,3,3,3e-05,0,0,"ALAGOINHA","14718","Alagoinha"
"459","ALIANCA",12,5,2,2e-05,0,0,"ALIANCA","38397","Aliança"
"460","ALIANCA",13,6,2,2e-05,0,0,"ALIANCA","38397","Aliança"
"461","ALIANCA",15,5,4,4e-05,2,2e-05,"ALIANCA","38397","Aliança"
"462","ALIANCA",16,7,4,4e-05,1,1e-05,"ALIANCA","38397","Aliança"
"463","ALIANCA",17,7,3,3e-05,1,1e-05,"ALIANCA","38397","Aliança"
"464","ALIANCA",18,14,7,7e-05,4,4e-05,"ALIANCA","38397","Aliança"
"465","ALIANCA",19,30,16,0.00016,1,1e-05,"ALIANCA","38397","Aliança"
"466","ALIANCA",20,39,20,2e-04,1,1e-05,"ALIANCA","38397","Aliança"
"467","ALIANCA",21,61,26,0.00026,3,3e-05,"ALIANCA","38397","Aliança"
"468","ALIANCA",22,58,20,2e-04,3,3e-05,"ALIANCA","38397","Aliança"
"469","ALIANCA",23,80,23,0.00023,1,1e-05,"ALIANCA","38397","Aliança"
"470","ALIANCA",24,292,101,0.00101,0,0,"ALIANCA","38397","Aliança"
"471","ALIANCA",25,145,29,0.00029,0,0,"ALIANCA","38397","Aliança"
"472","ALIANCA",26,164,31,0.00031,0,0,"ALIANCA","38397","Aliança"
"473","ALIANCA",27,52,16,0.00016,0,0,"ALIANCA","38397","Aliança"
"474","ALIANCA",28,43,9,9e-05,1,1e-05,"ALIANCA","38397","Aliança"
"475","ALIANCA",29,104,14,0.00014,0,0,"ALIANCA","38397","Aliança"
"476","ALIANCA",30,95,6,6e-05,0,0,"ALIANCA","38397","Aliança"
"477","ALIANCA",31,27,7,7e-05,0,0,"ALIANCA","38397","Aliança"
"478","ALIANCA",32,25,9,9e-05,0,0,"ALIANCA","38397","Aliança"
"479","ALIANCA",33,17,5,5e-05,0,0,"ALIANCA","38397","Aliança"
"480","ALIANCA",34,18,3,3e-05,1,1e-05,"ALIANCA","38397","Aliança"
"481","ALIANCA",35,16,4,4e-05,0,0,"ALIANCA","38397","Aliança"
"482","ALIANCA",36,3,0,0,0,0,"ALIANCA","38397","Aliança"
"483","ALIANCA",37,5,1,1e-05,0,0,"ALIANCA","38397","Aliança"
"484","ALIANCA",38,13,3,3e-05,2,2e-05,"ALIANCA","38397","Aliança"
"485","ALIANCA",39,14,2,2e-05,0,0,"ALIANCA","38397","Aliança"
"486","ALIANCA",40,25,9,9e-05,1,1e-05,"ALIANCA","38397","Aliança"
"487","ALIANCA",41,15,3,3e-05,0,0,"ALIANCA","38397","Aliança"
"488","ALIANCA",42,15,3,3e-05,0,0,"ALIANCA","38397","Aliança"
"489","ALIANCA",43,43,6,6e-05,0,0,"ALIANCA","38397","Aliança"
"490","ALIANCA",44,22,1,1e-05,0,0,"ALIANCA","38397","Aliança"
"491","ALIANCA",45,49,9,9e-05,0,0,"ALIANCA","38397","Aliança"
"492","ALIANCA",46,10,2,2e-05,0,0,"ALIANCA","38397","Aliança"
"493","ALIANCA",47,18,1,1e-05,0,0,"ALIANCA","38397","Aliança"
"494","ALIANCA",48,17,2,2e-05,1,1e-05,"ALIANCA","38397","Aliança"
"495","ALIANCA",49,8,0,0,0,0,"ALIANCA","38397","Aliança"
"496","ALIANCA",50,4,2,2e-05,0,0,"ALIANCA","38397","Aliança"
"497","ALIANCA",51,10,1,1e-05,0,0,"ALIANCA","38397","Aliança"
"498","ALIANCA",52,7,1,1e-05,0,0,"ALIANCA","38397","Aliança"
"499","ALIANCA",53,12,2,2e-05,0,0,"ALIANCA","38397","Aliança"
"500","ALIANCA",54,14,6,6e-05,0,0,"ALIANCA","38397","Aliança"
"501","ALIANCA",55,16,5,5e-05,0,0,"ALIANCA","38397","Aliança"
"502","ALIANCA",56,14,1,1e-05,0,0,"ALIANCA","38397","Aliança"
"503","ALIANCA",57,27,3,3e-05,0,0,"ALIANCA","38397","Aliança"
"504","ALIANCA",58,9,0,0,0,0,"ALIANCA","38397","Aliança"
"505","ALIANCA",59,16,3,3e-05,0,0,"ALIANCA","38397","Aliança"
"506","ALIANCA",60,17,4,4e-05,0,0,"ALIANCA","38397","Aliança"
"507","ALIANCA",61,26,5,5e-05,1,1e-05,"ALIANCA","38397","Aliança"
"508","ALIANCA",62,66,9,9e-05,0,0,"ALIANCA","38397","Aliança"
"509","ALIANCA",63,74,15,0.00015,0,0,"ALIANCA","38397","Aliança"
"510","ALIANCA",64,44,19,0.00019,2,2e-05,"ALIANCA","38397","Aliança"
"511","ALIANCA",65,25,14,0.00014,1,1e-05,"ALIANCA","38397","Aliança"
"512","ALIANCA",66,28,11,0.00011,0,0,"ALIANCA","38397","Aliança"
"513","ALIANCA",67,36,14,0.00014,1,1e-05,"ALIANCA","38397","Aliança"
"514","ALIANCA",68,24,7,7e-05,0,0,"ALIANCA","38397","Aliança"
"515","ALIANCA",69,66,20,2e-04,3,3e-05,"ALIANCA","38397","Aliança"
"516","ALIANCA",70,40,9,9e-05,2,2e-05,"ALIANCA","38397","Aliança"
"517","ALIANCA",71,27,15,0.00015,0,0,"ALIANCA","38397","Aliança"
"518","ALIANCA",72,24,5,5e-05,2,2e-05,"ALIANCA","38397","Aliança"
"519","ALIANCA",73,48,21,0.00021,1,1e-05,"ALIANCA","38397","Aliança"
"520","ALIANCA",74,44,15,0.00015,1,1e-05,"ALIANCA","38397","Aliança"
"521","ALIANCA",75,27,11,0.00011,1,1e-05,"ALIANCA","38397","Aliança"
"522","ALIANCA",76,24,11,0.00011,1,1e-05,"ALIANCA","38397","Aliança"
"523","ALIANCA",77,24,7,7e-05,0,0,"ALIANCA","38397","Aliança"
"524","ALIANCA",78,26,4,4e-05,0,0,"ALIANCA","38397","Aliança"
"525","ALIANCA",79,9,5,5e-05,0,0,"ALIANCA","38397","Aliança"
"526","ALTINHO",7,1,1,1e-05,0,0,"ALTINHO","22984","Altinho"
"527","ALTINHO",12,1,0,0,0,0,"ALTINHO","22984","Altinho"
"528","ALTINHO",15,4,1,1e-05,0,0,"ALTINHO","22984","Altinho"
"529","ALTINHO",16,3,1,1e-05,0,0,"ALTINHO","22984","Altinho"
"530","ALTINHO",17,5,2,2e-05,0,0,"ALTINHO","22984","Altinho"
"531","ALTINHO",18,9,1,1e-05,1,1e-05,"ALTINHO","22984","Altinho"
"532","ALTINHO",19,14,2,2e-05,0,0,"ALTINHO","22984","Altinho"
"533","ALTINHO",20,48,12,0.00012,0,0,"ALTINHO","22984","Altinho"
"534","ALTINHO",21,79,39,0.00039,0,0,"ALTINHO","22984","Altinho"
"535","ALTINHO",22,45,18,0.00018,0,0,"ALTINHO","22984","Altinho"
"536","ALTINHO",23,75,23,0.00023,1,1e-05,"ALTINHO","22984","Altinho"
"537","ALTINHO",24,33,15,0.00015,0,0,"ALTINHO","22984","Altinho"
"538","ALTINHO",25,68,41,0.00041,1,1e-05,"ALTINHO","22984","Altinho"
"539","ALTINHO",26,142,77,0.00077,0,0,"ALTINHO","22984","Altinho"
"540","ALTINHO",27,119,62,0.00062,0,0,"ALTINHO","22984","Altinho"
"541","ALTINHO",28,123,62,0.00062,0,0,"ALTINHO","22984","Altinho"
"542","ALTINHO",29,86,21,0.00021,0,0,"ALTINHO","22984","Altinho"
"543","ALTINHO",30,47,19,0.00019,0,0,"ALTINHO","22984","Altinho"
"544","ALTINHO",31,68,20,2e-04,0,0,"ALTINHO","22984","Altinho"
"545","ALTINHO",32,55,24,0.00024,1,1e-05,"ALTINHO","22984","Altinho"
"546","ALTINHO",33,32,13,0.00013,0,0,"ALTINHO","22984","Altinho"
"547","ALTINHO",34,46,12,0.00012,1,1e-05,"ALTINHO","22984","Altinho"
"548","ALTINHO",35,29,8,8e-05,0,0,"ALTINHO","22984","Altinho"
"549","ALTINHO",36,38,11,0.00011,2,2e-05,"ALTINHO","22984","Altinho"
"550","ALTINHO",37,24,3,3e-05,1,1e-05,"ALTINHO","22984","Altinho"
"551","ALTINHO",38,30,7,7e-05,0,0,"ALTINHO","22984","Altinho"
"552","ALTINHO",39,32,14,0.00014,0,0,"ALTINHO","22984","Altinho"
"553","ALTINHO",40,25,8,8e-05,0,0,"ALTINHO","22984","Altinho"
"554","ALTINHO",41,22,5,5e-05,0,0,"ALTINHO","22984","Altinho"
"555","ALTINHO",42,18,3,3e-05,1,1e-05,"ALTINHO","22984","Altinho"
"556","ALTINHO",43,19,6,6e-05,0,0,"ALTINHO","22984","Altinho"
